Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
Summit securities group llc,NEW YORK,NY,"",2500.0,44000.0,0.0057,0.0024,439,545,1923.0,333.2755633,NY,0.0048702,Q4 2022,198945,0001531593,,000159283,55 BROADWAY,SUITE 2102,10006
Sunbelt securities  inc.,HOUSTON,TX,"",145.0,6380.0,0.0009,0.0012,1277,1211,0.0,0.0,TX,0.0002825,Q1 2023,118959,0001632932,760472120,000042180,"2700 POST OAK BLVD, SUITE 1700", ,77056
Susquehanna fundamental investments  llc,BALA CYNWYD,PA,"",6824.7,300287.0,0.011,0.0162,517,605,-7085.1,-50.9360307,PA,0.0132950,Q4 2022,79831,0001446179,,,401 E. CITY AVENUE,SUITE 220,19004
Susquehanna international group  llp,BALA CYNWYD,PA,PUT,3843940.0,169133360.0,0.0344,0.0377,400,393,301750.0,8.5187412,PA,N/A,Q1 2015,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,CALL,2671470.0,117544680.0,0.0239,0.0255,542,516,273680.0,11.4138436,PA,N/A,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,"",249310.0,10969640.0,0.0022,0.0057,2390,1407,-288346.3,-53.6302281,PA,0.4856720,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Sutton wealth advisors inc.,TAMPA,FL,"",4.7,207.0,0.0001,0.0001,829,782,0.0,0.0,FL,0.0000092,Q1 2022,650822,0001999828,261114772,000145359,3708 WEST SWANN AVENUE,SUITE 102,33609
Swiss national bank,ZURICH,V8,"",113044.1,4973940.0,0.0034,0.0038,1318,1196,1490.0,1.3356748,V8,0.2202172,Q2 2014,222919,0001582202,,,BOERSENSTRASSE 15,P.O. BOX 2800,CH-8022
Tci wealth advisors  inc.,TUCSON,AZ,"",0.0,0.0,,0.0001,"",2220,-10.0,-100.0,AZ,0.0000000,Q1 2021,240994,0001583751,,000107373,4011 E SUNRISE DR, ,85718
Td waterhouse canada inc.,TORONTO,A6,"",70.0,3839.0,0.0,0.0,1437,1397,0.0,0.0,A6,0.0001364,Q4 2022,651386,0001999606,,,66 WELLINGTON STREET WEST,"15TH FLOOR, TD TOWER",M5K 1A2
Teacher retirement system of texas,AUSTIN,TX,"",3925.2,173000.0,0.0012,0.0019,1803,1729,-1823.0,-31.7142758,TX,0.0076465,Q2 2021,2868,0000796848,746000164,,4655 MUELLER BLVD, ,78723
Ten capital wealth advisors  llc,SPOKANE,WA,"",0.0,0.0,,0.0,"",559,-0.3,-100.0,WA,0.0000000,Q4 2020,488852,0001832212,454091726,,"601 WEST MAIN AVE., #210", ,99201
Tidal investments llc,MILWAUKEE,WI,"",5952.8,262000.0,0.0077,0.0122,1095,909,-1447.5,-19.5600178,WI,0.0115964,Q1 2021,257481,0001600064,,000164201,234 WEST FLORIDA STREET,SUITE 203,53204
Tig advisors  llc,NEW YORK,NY,PUT,42290.0,1860760.0,0.1041,,38,,42290.0,,NY,N/A,Q2 2023,2909,0001358253,830439997,000138306,"C/O ALTI GLOBAL, INC.","22 VANDERBILT AVENUE, 27TH FLOOR",10017
Tilia fiduciary partners  inc.,WILMINGTON,NC,"",84.0,3696.0,0.0033,0.004,463,438,-0.2,-0.2375297,NC,0.0001636,Q4 2021,556440,0001910210,,000157852,32 NORTH FRONT STREET, ,28401
Tobam,PARIS, ,"",0.0,0.0,,0.0596,"",116,-18067.8,-100.0, ,0.0000000,Q2 2021,166135,0001527488,,,24/26 AVENUE DES CHAMPS ELYSEES, ,75008
Toronto dominion bank,"TORONTO, ONTARIO",A6,"",60.5,3000.0,0.0,0.0,1350,1330,-15.2,-20.0792602,A6,0.0001179,Q3 2021,2930,0000947263,,,66 WELLINGTON STREET WEST,"12TH FLOOR, TD TOWER",M5K 1A2
Toronto dominion bank,"TORONTO, ONTARIO",A6,PUT,300000.0,13200000.0,0.0196,,463,,300000.0,,A6,N/A,Q2 2023,2930,0000947263,,,66 WELLINGTON STREET WEST,"12TH FLOOR, TD TOWER",M5K 1A2
Toronto dominion bank,"TORONTO, ONTARIO",A6,CALL,230000.0,10120000.0,0.015,,534,,230000.0,,A6,N/A,Q4 2022,2930,0000947263,,,66 WELLINGTON STREET WEST,"12TH FLOOR, TD TOWER",M5K 1A2
Tower research capital llc (trc),NEW YORK,NY,"",1893.8,83328.0,0.0028,0.0074,2168,1280,-2765.4,-59.3535371,NY,0.0036892,Q1 2019,200473,0001533421,,,120 BROADWAY,38TH FLOOR,10271
Tradewinds capital management  llc,BELLINGHAM,WA,"",5.0,220.0,0.0001,0.0001,440,437,0.0,0.0,WA,0.0000097,Q1 2021,272339,0001616026,,000145934,2211 RIMLAND DRIVE,SUITE 401,98226
Tradition wealth management  llc,EDINA,MN,"",196.4,9000.0,0.0011,0.0012,1045,994,0.0,0.0,MN,0.0003826,Q1 2021,501049,0001843010,,000128314,7601 FRANCE AVENUE SOUTH,SUITE 100,55435
Traynor capital management  inc.,MALVERN,PA,"",4064.8,178853.0,0.0219,0.0295,188,179,-17.6,-0.4311189,PA,0.0079185,Q2 2021,328286,0001666786,,000138881,418 E KING STREET, ,19355
Treasurer of the state of north carolina,RALEIGH,NC,"",22673.0,998000.0,0.0052,0.0064,971,933,79.0,0.3496503,NC,0.0441685,Q2 2021,434664,0001761054,,,3200 ATLANTIC AVENUE, ,27604
Troluce capital advisors llc,DORADO,PR,PUT,13431730.0,590996120.0,28.3071,,2,,13431730.0,,PR,N/A,Q2 2023,555872,0001910321,,000313120,"VISTA PLAZA, CALLE C, LOTS 81-82", ,00646
Trust company of vermont,BRATTLEBORO,VT,"",20.0,880.0,0.0001,0.0001,787,827,0.0,0.0,VT,0.0000390,Q2 2022,2989,0001134008,,,P O BOX 1280, ,05302-1280
Tsfg  llc,LAKE FOREST,IL,"",2.3,0.0,0.0,0.0,983,954,0.0,0.0,IL,0.0000045,Q4 2021,461704,0001800513,,,1052 N WESTERN AVE, ,60045
Tudor investment corp et al,STAMFORD,CT,PUT,340000.0,14960000.0,0.1785,0.0698,84,416,250000.0,277.7777778,CT,N/A,Q1 2023,2996,0000923093,222514825,000159792,200 ELM STREET, ,06901
Two sigma advisers  lp,NEW YORK,NY,"",11224.2,493865.0,0.0013,0.0014,1812,1898,128.8,1.1608414,NY,0.0218655,Q1 2021,107419,0001478735,,000152254,100 AVENUE OF THE AMERICAS,16TH FLOOR,10013
Two sigma securities  llc,NEW YORK,NY,"",2269.9,99876.0,0.0015,0.0053,2324,1831,-2969.2,-56.6738562,NY,0.0044219,Q3 2022,120133,0001450144,,000148960,100 AVENUE OF THE AMERICAS,2ND FLOOR,10013
Ubs am  a distinct business unit of ubs asset management americas llc,CHICAGO,IL,"",72275.4,3620997.0,0.0018,0.0018,1376,1376,0.0,0.0,IL,0.1407971,Q2 2014,3011,0000861177,,,ONE NORTH WACKER DRIVE, ,60606
Ubs group ag,ZURICH,V8,PUT,63210.0,2781240.0,0.0009,0.0016,3206,2669,-22310.0,-26.0874649,V8,N/A,Q1 2023,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Ubs group ag,ZURICH,V8,CALL,10000.0,440000.0,0.0001,0.0005,4927,3850,-16500.0,-62.2641509,V8,N/A,Q1 2021,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Ubs group ag,ZURICH,V8,"",26000.7,1144031.0,0.0004,0.0,4123,6515,25082.4,2731.394969,V8,0.0506510,Q1 2014,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Ulland investment advisors  llc,MINNEAPOLIS,MN,"",0.2,0.0,0.0,0.0,217,212,0.0,0.0,MN,0.0000004,Q2 2022,556922,0001911497,,000109610,80 SOUTH 8TH ST.,4550 IDS CENTER,55402
Ursa fund management  llc,DANVILLE,CA,PUT,873450.0,171150200.0,41.4599,21.1625,2,2,-264730.0,-23.2590627,CA,N/A,Q3 2022,362362,0001693838,,000283363,"156 DIABLO RD, STE 250", ,94526
Ursa fund management  llc,DANVILLE,CA,CALL,114400.0,5033600.0,1.2194,1.0674,6,9,56990.0,99.2684201,CA,N/A,Q3 2022,362362,0001693838,,000283363,"156 DIABLO RD, STE 250", ,94526
Ursa fund management  llc,DANVILLE,CA,"",90.0,3960.0,0.001,0.0019,20,17,-10.0,-10.0,CA,0.0001753,Q3 2022,362362,0001693838,,000283363,"156 DIABLO RD, STE 250", ,94526
Us bancorp de,MINNEAPOLIS,MN,"",275.0,12100.0,0.0,0.0001,3194,2657,-474.8,-63.3235529,MN,0.0005357,Q1 2021,3032,0000036104,410255900,,U.S. BANCORP,800 NICOLLET MALL,55402-7020
Utah retirement systems,SALT LAKE CITY,UT,"",2730.0,120120.0,0.0017,0.0045,982,867,-3450.0,-55.8252427,UT,0.0053182,Q1 2022,192073,0001548392,,,540 EAST 200 SOUTH, ,84102
Vanguard group inc,MALVERN,PA,"",5039080.9,221719560.0,0.0053,0.0065,1425,1325,-62604.0,-1.227124,PA,9.8164551,Q1 2014,3049,0000102909,,000105958,100 VANGUARD BLVD,V26,19355
Vazirani asset management llc,NEW YORK,NY,CALL,656.1,2477975.0,4.1781,,8,,656.1,,NY,N/A,Q2 2023,554245,0001716476,474519512,,1540 BROADWAY,SUITE 1600,10036
Verition fund management llc,GREENWICH,CT,PUT,37610.0,1654840.0,0.0221,0.022,751,777,5860.0,18.4566929,CT,N/A,Q4 2022,49733,0001454027,,000156610,ONE AMERICAN LANE, ,06831
Verition fund management llc,GREENWICH,CT,CALL,35520.0,1562880.0,0.0208,0.0426,784,533,-25930.0,-42.1969081,CT,N/A,Q1 2023,49733,0001454027,,000156610,ONE AMERICAN LANE, ,06831
Victory capital management inc,SAN ANTONIO,TX,"",5610.4,246858.0,0.0003,0.0003,2157,2158,-131.0,-2.2816735,TX,0.0109294,Q4 2020,79158,0001040188,,,15935 LA CANTERA PARKWAY, ,78256
Virtu financial llc,NEW YORK,NY,"",7598.7,334000.0,0.0255,0.0438,562,413,-616.1,-7.4998783,NY,0.0148028,Q2 2022,156356,0001533964,,,1633 BROADWAY,41ST FLOOR,10019
Voya investment management llc,ATLANTA,GA,"",6611.6,290910.0,0.0003,0.0004,2380,2279,17.2,0.2608274,GA,0.0128798,Q1 2014,93899,0001068837,,000108934,5780 POWERS FERRY RD,SUITE 300,30327
Walleye capital llc,NEW YORK,NY,PUT,36050.0,1586200.0,0.0057,0.0063,1488,1855,27720.0,332.7731092,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,CALL,21430.0,942920.0,0.0034,0.0049,1899,2060,14910.0,228.6809816,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,"",631.9,27804.0,0.0001,,3746,,631.9,,NY,0.0012310,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,PUT,90710.0,3991240.0,0.012,0.006,1127,1457,35270.0,63.6183261,NY,N/A,Q3 2020,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,CALL,72070.0,3171080.0,0.0095,0.0052,1308,1554,24590.0,51.7902275,NY,N/A,Q1 2016,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Warberg asset management llc,WINNETKA,IL,PUT,12570.0,553080.0,0.0918,0.1021,66,68,2230.0,21.5667311,IL,N/A,Q1 2023,256297,0001597506,,,716 OAK STREET, ,60093
Warberg asset management llc,WINNETKA,IL,CALL,1300.0,57200.0,0.0095,,129,,1300.0,,IL,N/A,Q2 2023,256297,0001597506,,,716 OAK STREET, ,60093
Wealthplan partners  llc,OMAHA,NE,"",190.0,8360.0,0.0012,0.0011,826,871,-4.8,-2.4640657,NE,0.0003701,Q1 2023,296107,0001639943,,000305026,101 SO. 108TH AVE,2ND FLOOR,68154
Weiss multi-strategy advisers llc,NEW YORK,NY,CALL,126230.0,5554000.0,0.1124,0.2058,258,152,-49030.0,-27.9755791,NY,N/A,Q1 2023,3133,0001388312,203927518,,320 PARK AVENUE,20TH FLOOR,10020
Weiss multi-strategy advisers llc,NEW YORK,NY,PUT,10000.0,440000.0,0.0089,0.0231,583,514,-9650.0,-49.1094148,NY,N/A,Q1 2023,3133,0001388312,203927518,,320 PARK AVENUE,20TH FLOOR,10020
Wells fargo & company,SAN FRANCISCO,CA,"",940.3,41375.0,0.0,0.0,5497,5198,21.3,2.3177367,CA,0.0018318,Q1 2014,3140,0000072971,,,333 MARKET STREET, ,94105
Winch advisory services  llc,APPLETON,WI,"",1.0,0.0,0.0,0.0,422,418,0.0,0.0,WI,0.0000019,Q1 2021,264317,0001585822,,,424 E WISCONSIN AVENUE, ,54911
Wolverine asset management llc,CHICAGO,IL,PUT,15000.0,660000.0,0.0078,0.0089,783,761,0.0,0.0,IL,N/A,Q1 2023,3213,0001279891,,000138907,175 W. JACKSON,SUITE 340,60064
Wolverine asset management llc,CHICAGO,IL,CALL,0.0,0.0,,0.0037,"",946,-6290.0,-100.0,IL,N/A,Q1 2023,3213,0001279891,,000138907,175 W. JACKSON,SUITE 340,60064
Wolverine trading  llc,CHICAGO,IL,PUT,27500.0,1215500.0,0.0015,0.0037,1858,1251,-20990.0,-43.2872757,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,CALL,21180.0,936156.0,0.0011,0.0028,2062,1440,-15030.0,-41.5078708,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,"",2031.4,89788.0,0.0001,0.0004,3807,3219,-2917.9,-58.9558119,IL,0.0039573,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wr wealth planners  llc,COLUMBIA,MO,"",135.4,5958.0,0.0023,0.0029,653,638,0.0,0.0,MO,0.0002638,Q1 2023,677453,0002031978,843688798,000306951,200 E. SOUTHAMPTON DRIVE,SUITE 101,65203
Xponance  inc.,PHILADELPHIA,PA,"",1776.4,78162.0,0.001,0.0013,1206,1163,0.0,0.0,PA,0.0034605,Q2 2021,293331,0001637541,,,1845 WALNUT STREET,SUITE 800,19103
Xr securities llc,CHICAGO,IL,CALL,5080.0,223520.0,0.0108,0.0138,332,253,-5470.0,-51.8483412,IL,N/A,Q2 2020,387532,0001531971,,000145357,550 WEST JACKSON BOULEVARD,SUITE 1000,60661
Xr securities llc,CHICAGO,IL,PUT,5890.0,259160.0,0.0126,0.0131,304,258,-4130.0,-41.2175649,IL,N/A,Q3 2020,387532,0001531971,,000145357,550 WEST JACKSON BOULEVARD,SUITE 1000,60661
Xtx topco ltd,GEORGE TOWN,E9,"",3537.1,114857.0,0.0206,,1145,,3537.1,,E9,0.0068905,Q1 2022,513928,0001828301,,,190 ELGIN AVENUE,14-18 HANDYSIDE ST,KY1-9008
Yakira capital management  inc.,WESTPORT,CT,PUT,10000.0,440000.0,0.1167,0.1271,120,123,0.0,0.0,CT,N/A,Q1 2023,224113,0001584639,,000159398,1555 POST ROAD EAST,SUITE 202,06880
Yakira capital management  inc.,WESTPORT,CT,"",0.0,0.0,,0.0996,"",130,-7840.1,-100.0,CT,0.0000000,Q1 2023,224113,0001584639,,000159398,1555 POST ROAD EAST,SUITE 202,06880
Zurcher kantonalbank (zurich cantonalbank),ZURICH,V8,"",9967.9,438588.0,0.0019,0.0018,1434,1498,2776.2,38.6028338,V8,0.0194181,Q3 2015,166318,0001368163,980477436,,BAHNHOFSTRASSE 9, ,8001
Zweig-dimenna associates llc,NEW YORK,NY,"",1736.0,76384.0,0.0095,,114,,1736.0,,NY,0.0033818,Q2 2023,176397,0001533950,,000161385,900 THIRD AVE,31ST FL,10022
